time_ms,value,temperature_C
50184,255,25.00
50326,256,25.00
50468,256,25.00
50610,256,25.00
50752,256,25.00
50894,256,25.00
51038,256,25.00
51180,256,25.00
51322,256,25.00
51464,256,25.00
51606,256,25.00
51748,256,25.00
51890,257,25.00
52032,256,25.00
52174,255,25.00
52316,255,25.00
52459,255,25.00
52601,256,25.00
52743,256,25.00
52885,256,25.00
53027,256,25.00
53169,256,25.00
53311,256,25.00
53452,256,25.00
53594,256,25.00
53736,256,25.00
53878,256,25.00
54020,256,25.00
54162,256,25.00
54304,257,25.00
54446,255,25.00
54588,256,25.00
54730,255,25.00
54872,257,25.00
55014,257,25.00
55155,256,25.00
55300,256,25.00
55442,256,25.00
55584,254,25.00
55726,255,25.00
55868,256,25.00
56009,256,25.00
56151,256,25.00
56293,256,25.00
56437,256,25.00
56579,256,25.00
56721,255,25.00
56863,256,25.00
57005,256,25.00
57147,256,25.00
57289,256,25.00
57430,256,25.00
57572,255,25.00
57714,256,25.00
57856,26,25.00
57998,256,25.00
58140,256,25.00
58282,257,25.00
58424,256,25.00
58566,256,25.00
58708,256,25.00
58850,256,25.00
58992,256,25.00
59133,256,25.00
59275,255,25.00
59417,256,25.00
59562,256,25.00
59704,255,25.00
59846,256,25.00
59988,256,25.00
60129,256,25.00
60273,256,25.00
60415,256,25.00
60557,256,25.00
60699,256,25.00
60841,255,25.00
60983,256,25.00
61125,256,25.00
61267,256,25.00
61409,256,25.00
61551,256,25.00
61693,256,25.00
61834,256,25.00
61976,256,25.00
62118,256,25.00
62260,256,25.00
62402,256,25.00
62544,256,25.00
62686,256,25.00
62828,256,25.00
62970,256,25.00
63112,256,25.00
63254,256,25.00
63396,256,25.00
63538,255,25.00
63680,256,25.00
63824,256,25.00
63966,256,25.00
64108,255,25.00
64252,256,25.00
64394,256,25.00
64535,255,25.00
64677,256,25.00
64819,255,25.00
64961,255,25.00
65103,256,25.00
65245,256,25.00
65387,256,25.00
65529,256,25.00
65671,255,25.00
65813,256,25.00
65955,256,25.00
66097,255,25.00
66239,256,25.00
66381,256,25.00
66522,256,25.00
66664,257,25.00
66806,256,25.00
66948,256,25.00
67090,256,25.00
67232,256,25.00
67374,256,25.00
67516,256,25.00
67658,255,25.00
67800,256,25.00
67942,257,25.00
68088,256,25.00
68230,256,25.00
68372,256,25.00
68513,257,25.00
68655,257,25.00
68797,256,25.00
68939,256,25.00
69081,256,25.00
69222,256,25.00
69364,256,25.00
69506,256,25.00
69648,255,25.00
69790,256,25.00
69932,257,25.00
70073,257,25.00
70215,255,25.00
70357,257,25.00
70499,257,25.00
70640,256,25.00
70782,256,25.00
70924,256,25.00
71066,256,25.00
71208,256,25.00
71349,256,25.00
71491,257,25.00
71633,257,25.00
71775,257,25.00
71917,256,25.00
72060,256,25.00
72202,256,25.00
72347,256,25.00
72488,256,25.00
72630,256,25.00
72772,256,25.00
72914,255,25.00
73055,256,25.00
73197,256,25.00
73339,256,25.00
73481,256,25.00
73623,256,25.00
73764,256,25.00
73906,256,25.00
74048,256,25.00
74190,255,25.00
74332,256,25.00
74474,257,25.00
74615,256,25.00
74757,256,25.00
74899,256,25.00
75041,256,25.00
75182,256,25.00
75324,256,25.00
75466,256,25.00
75608,256,25.00
75750,256,25.00
75891,256,25.00
76035,256,25.00
76177,256,25.00
76319,256,25.00
76460,256,25.00
76605,256,25.00
76747,256,25.00
76889,256,25.00
77031,256,25.00
77173,256,25.00
77314,256,25.00
77456,255,25.00
77598,256,25.00
77740,256,25.00
77882,256,25.00
78024,256,25.00
78166,256,25.00
78308,256,25.00
78450,256,25.00
78592,256,25.00
78734,256,25.00
78876,256,25.00
79018,255,25.00
79160,257,25.00
79302,257,25.00
79443,255,25.00
79585,255,25.00
79727,256,25.00
79869,257,25.00
80013,256,25.00
80155,256,25.00
80297,256,25.00
80439,256,25.00
80581,257,25.00
80722,256,25.00
80864,256,25.00
81009,257,25.00
81151,256,25.00
81293,256,25.00
81435,256,25.00
81577,257,25.00
81719,256,25.00
81861,256,25.00
82002,256,25.00
82144,256,25.00
82286,256,25.00
82428,256,25.00
82570,256,25.00
82712,255,25.00
82854,256,25.00
82996,257,25.00
83138,256,25.00
83280,256,25.00
83422,263,25.00
83564,280,25.00
83706,299,25.00
83849,317,25.00
83991,335,25.00
84133,352,25.00
84275,370,25.00
84417,387,25.00
84559,405,25.00
84701,422,25.00
84843,439,25.00
84985,456,25.00
85127,473,25.00
85271,491,25.00
85413,508,25.00
85555,526,25.00
85697,542,25.00
85839,560,25.00
85981,578,25.00
86123,595,25.00
86265,612,25.00
86407,629,25.00
86548,647,25.00
86690,665,25.50
86832,681,25.50
86974,698,25.50
87116,716,25.50
87258,733,25.50
87400,751,25.50
87542,768,25.50
87684,785,25.50
87828,802,25.50
87970,819,25.50
88112,836,25.50
88254,851,25.50
88396,869,25.50
88538,885,25.50
88680,902,25.50
88822,918,25.50
88964,932,25.50
89106,949,25.50
89248,964,25.50
89390,979,25.50
89535,996,25.50
89677,1009,25.50
89819,1023,25.50
89961,1023,25.50
90103,1023,25.50
90245,1023,25.50
90387,1023,25.50
90529,1023,25.50
90671,1023,25.50
90813,1023,25.50
90955,1023,25.50
91097,1023,25.50
91239,1023,25.50
91381,1023,26.00
91523,1023,26.00
91666,1023,26.00
91808,1023,26.00
91950,1023,26.00
92092,1023,26.00
92234,1023,26.00
92376,1023,26.00
92518,1023,26.00
92660,1023,26.00
92802,1023,26.00
92944,1023,26.00
93086,1023,26.00
93228,1023,26.00
93370,1023,26.00
93515,1023,26.00
93657,1023,26.00
93799,1023,26.00
93941,1023,26.00
94083,1023,26.00
94225,1023,26.00
94367,1023,26.00
94509,1023,26.00
94651,1023,26.00
94793,1023,26.00
94935,1023,26.00
95077,1023,26.00
95219,1023,26.00
95361,1023,26.00
95503,1023,26.00
95647,1023,26.00
95789,1023,26.00
95931,1023,26.00
96073,1023,26.00
96215,1023,26.00
96357,1023,26.00
96499,1023,26.00
96641,1023,26.00
96783,1023,26.00
96925,1023,26.00
97067,1023,26.00
97209,1023,26.00
97351,1023,26.00
97493,1023,26.50
97637,1023,26.50
97779,1023,26.50
97921,1023,26.50
98063,1023,26.50
98205,1023,26.50
98347,1023,26.50
98489,1023,26.50
98632,1023,26.50
98774,1023,26.50
98916,1023,26.50
99058,1023,26.50
99200,1023,26.50
99342,1023,26.50
99485,1023,26.50
99627,1023,26.50
99769,1023,26.50
99911,1023,26.50
100053,1023,26.50
100195,1023,26.50
100337,1023,26.50
100479,1023,26.50
100621,1023,26.50
100764,1023,26.50
100906,1023,26.50
101048,1023,26.50
101190,1023,26.50
101332,1023,26.50
101474,1023,26.50
101618,1023,26.50
101760,1023,26.50
101902,1023,26.50
102044,1023,26.50
102186,1023,26.50
102328,1023,26.50
102469,1023,26.50
102611,1023,26.50
102753,1023,26.50
102895,1023,26.50
103037,1023,26.50
103179,1023,26.50
103321,1023,26.50
103465,1023,26.50
103607,1023,26.50
103748,1023,26.50
103890,1023,26.50
104032,1023,26.50
104174,1023,26.50
104316,1023,26.50
104458,1023,26.50
104600,1023,26.50
104741,1023,26.50
104883,1023,26.50
105025,1023,26.50
105167,1023,26.50
105309,1023,26.50
105454,1023,26.50
105595,1023,26.50
105737,1023,26.50
105879,1023,26.50
106021,1023,26.50
106163,1023,26.50
106305,1023,26.50
106447,1023,26.50
106589,1023,26.50
106730,1023,26.50
106872,1023,26.50
107014,1023,26.50
107156,1023,26.50
107298,1023,26.50
107442,1023,26.50
107584,1023,26.50
107726,1023,26.50
107867,1023,26.50
108009,1023,26.50
108151,1023,26.50
108293,1023,26.50
108435,1023,26.50
108577,1023,26.50
108719,1023,26.50
108861,1023,26.50
109002,1023,26.50
109144,1023,26.50
109289,1023,26.50
109431,1023,26.50
109573,023,26.50
109715,1023,26.50
109857,1023,26.50
109999,1023,26.50
110141,1023,26.50
110283,1023,26.50
110425,1023,26.50
110567,1023,26.50
110709,1023,26.50
110851,1023,27.00
110993,1023,26.50
111135,1023,26.50
111279,1023,26.50
111421,1023,27.00
111563,1023,26.50
111705,1023,26.50
111847,1023,26.50
111989,1023,27.00
112131,1023,26.50
112273,1023,26.50
112415,1023,27.00
112566,1023,27.00
112720,1023,27.00
112868,1023,27.00
113015,1023,27.00
113161,1023,27.00
113308,1023,27.00
113457,1023,27.00
113605,1023,27.00
113753,1023,27.00
113901,1023,27.00
114059,1023,27.00
114201,1023,27.00
114343,1023,27.00
114485,1023,27.00
114628,1023,27.00
114770,1023,27.00
114912,1023,27.00
115054,1023,27.00
115196,1023,27.00
115343,1023,27.00
115485,1023,27.00
115627,1023,27.00
115769,1023,27.00
115911,1023,27.00
116053,1023,27.00
116195,1023,27.00
116337,1023,27.00
116479,1023,27.00
116621,1023,27.00
116763,1023,27.00
116907,1023,27.00
117049,1023,27.00
117191,1023,27.00
117333,1023,27.00
117475,1023,27.00
117617,1023,27.00
117759,1023,27.00
117901,1023,27.00
118043,1023,27.00
118185,1023,27.00
118327,1023,27.00
118469,1023,27.00
118611,1023,27.00
118753,1023,27.00
118895,1023,27.00
119037,1023,27.00
119181,1023,27.00
119323,1023,27.00
119465,1023,27.00
119607,1023,27.00
119749,1023,27.00
119891,1023,27.00
120033,1023,27.00
120175,1023,27.00
120317,1023,27.00
120459,1023,27.00
120601,1023,27.00
120746,1023,27.00
120888,1023,27.00
121030,1023,27.00
121172,1023,27.00
121314,1023,27.00
121456,1023,27.00
121598,1023,27.00
121740,1023,27.00
121882,1023,27.00
122024,1023,27.00
122166,1023,27.00
122308,1023,27.00
122450,1023,27.00
122592,1023,27.00
122733,1023,27.00
122875,1023,27.00
123019,1023,27.00
123161,1023,27.00
123303,1023,27.00
123445,1023,27.00
123587,1023,27.00
123729,1023,27.00
123871,1023,27.00
124013,1023,27.00
124155,1023,27.00
124297,1023,27.00
124439,1023,27.00
124584,1023,27.00
124726,1023,27.00
124868,1023,27.00
125010,1023,27.00
125152,1023,27.00
125294,1023,27.00
125436,1023,27.00
125578,1023,27.00
125720,1023,27.00
125862,1023,27.00
126004,1023,27.00
126146,1023,27.00
126288,1023,27.00
126430,1023,27.00
126572,1023,27.00
126714,1023,27.00
126858,1023,27.00
127000,1023,27.00
127142,1023,27.00
127284,1023,27.00
127426,1023,27.00
127568,1023,27.00
127710,1009,27.00
127852,863,27.00
127994,745,27.00
128136,648,27.00
128278,567,27.00
128420,499,27.00
128560,445,27.00
128702,398,27.00
128844,360,27.00
128986,331,26.50
129128,307,26.50
129270,291,26.50
129412,278,26.50
129554,269,26.50
129696,264,26.50
129838,261,26.50
129980,259,26.50
130122,258,26.50
130264,258,26.50
130406,258,26.50
130548,258,26.50
130692,256,26.50
130834,257,26.50
130976,256,26.50
131118,257,26.50
131260,257,26.50
131402,257,26.50
131544,256,26.50
131686,256,26.50
131828,256,26.50
131970,256,26.50
132112,256,26.50
132254,256,26.50
132396,257,26.50
132540,257,26.50
132682,259,26.50
132824,260,27.00
132966,262,26.50
133108,263,26.50
133250,264,26.50
133392,266,26.50
133533,267,26.50
133675,267,26.50
133817,268,26.50
133959,269,26.50
134101,270,26.50
134243,271,26.50
134385,271,27.00
134528,273,26.50
134670,273,26.50
134812,273,26.50
134954,275,27.00
135096,275,26.50
135238,275,26.50
135380,276,26.50
135522,277,26.50
135663,276,27.00
135805,277,27.00
135947,278,27.00
136089,277,26.50
136231,279,27.00
136373,279,27.00
136517,279,27.00
136659,279,26.50
136801,280,26.50
136943,280,26.50
137085,280,27.00
137227,280,26.50
137369,280,27.00
137510,281,27.00
137652,281,27.00
137794,281,27.00
137936,281,27.00
138078,282,27.00
138220,282,27.00
138362,282,27.00
138505,282,27.00
138647,282,27.00
138789,283,27.00
138931,283,27.00
139073,282,27.00
139215,283,27.00
139357,283,27.00
139499,282,27.00
139640,283,27.00
139782,283,27.00
139924,284,27.00
140066,284,27.00
140208,284,27.00
140350,283,27.00
140492,283,27.00
140636,284,27.00
140778,284,27.00
140920,285,27.00
141062,283,27.00
141204,284,27.00
141346,284,27.00
141488,284,27.00
141630,283,27.00
141772,284,27.00
141914,285,27.00
142056,284,27.00
142198,284,27.00
142342,284,27.00
142484,284,27.00
142626,284,27.00
142768,284,27.00
142910,284,27.00
143052,284,27.00
143194,284,27.00
143336,284,27.00
143478,285,27.00
143620,285,27.00
143762,285,27.00
143904,285,27.00
144046,286,27.00
144188,284,27.00
144330,284,27.00
144472,285,27.00
144617,285,27.00
144759,285,27.00
144901,284,27.00
145043,284,27.00
145185,285,27.00
145327,285,27.00
145469,285,27.00
145611,284,27.00
145753,285,27.00
145895,284,27.00
146037,285,27.00
146181,285,27.00
146323,285,27.00
146465,285,27.00
146607,285,27.00
146749,285,27.00
146890,285,27.00
147032,285,27.00
147174,284,27.00
147316,285,27.00
147458,285,27.00
147600,285,27.00
147742,284,27.00
147884,285,27.00
148027,285,27.00
148169,285,27.00
148311,285,27.00
148453,285,27.00
148595,285,27.00
148739,285,27.00
148881,285,27.00
149023,285,27.00
149165,286,27.00
149307,285,27.00
149449,285,27.00
149591,285,27.00
149733,285,27.00
149875,285,27.00
150019,285,27.00
150161,285,27.00
150303,285,27.00
150445,284,27.00
150587,285,27.00
150729,285,27.00
150871,285,27.00
151013,285,27.00
151155,285,27.00
151297,285,27.00
151439,286,27.00
151581,286,27.00
151723,286,27.00
151865,285,27.00
152007,285,27.00
152149,285,27.00
152291,285,27.00
152433,285,27.00
152575,286,27.00
152719,285,27.00
152861,285,27.00
153003,285,27.00
153145,285,27.00
153287,285,27.00
153429,284,27.00
153571,285,27.00
153713,285,27.00
153857,285,27.00
153999,285,27.00
154141,285,27.00
154283,284,27.00
154425,284,27.00
154567,285,27.00
154709,285,27.00
154851,286,27.00
154993,285,27.00
155135,285,27.00
155277,285,27.00
155419,286,27.00
155561,286,27.00
155703,285,27.00
155845,285,27.00
155987,285,27.00
156129,285,27.00
156271,285,27.00
156413,285,27.00
156555,285,27.00
156697,285,27.00
156841,285,27.00
156983,285,27.00
157125,285,27.00
157267,285,27.00
157410,286,27.00
157551,286,27.00
157695,285,27.00
157837,285,27.00
157979,285,27.00
158121,285,27.00
158263,285,27.00
158405,285,27.00
158547,286,27.00
158689,285,27.00
158831,285,27.00
158973,285,27.00
159115,285,27.00
159257,285,27.00
159399,286,27.00
159541,285,27.00
159683,285,27.00
159825,285,27.00
159967,286,27.00
160109,285,27.00
160251,286,27.00
160393,286,27.00
160535,285,27.00
160677,285,27.00
160822,285,27.00
160964,285,27.00
161106,285,27.00
161248,285,27.00
161390,284,27.00
161534,285,27.00
161676,285,27.00
161818,285,27.00
161960,285,27.00
162102,285,27.00
162244,286,27.00
162386,285,27.00
162528,286,27.00
162670,285,27.00
162812,285,27.00
162954,285,27.00
163096,285,27.00
163238,285,27.00
163380,286,27.00
163522,285,27.00
163664,285,27.00
163806,285,27.00
163948,285,27.00
164090,286,27.00
164232,286,27.00
164374,285,27.00
164516,285,27.00
164658,285,27.00
164800,285,27.00
164940,285,27.00
165081,285,27.00
165223,285,27.00
165367,286,27.00
165509,285,27.00
165651,285,27.00
165793,286,27.00
165935,286,27.00
166076,285,27.00
166218,285,27.00
166360,285,27.00
166502,285,27.00
166644,278,27.00
166786,263,27.00
166928,257,27.00
167070,256,27.00
167211,256,27.00
167353,256,27.00
167495,257,27.00
167637,257,27.00
167779,257,27.00
167921,257,27.00
168063,257,27.00
168205,258,27.00
168346,258,27.00
168488,257,27.00
168630,258,27.00
168772,258,27.00
168917,259,27.00
169058,258,27.00
169200,258,27.00
169344,260,27.00
169486,259,27.00
169628,259,27.00
169769,258,27.00
169911,257,27.00
170053,257,27.00
170195,257,27.00
170337,255,27.00
170479,256,27.00
170621,256,27.00
170763,255,27.00
170905,256,27.00
171047,256,27.00
171188,256,27.00
171330,256,27.00
171472,256,27.00
171614,256,27.00
171756,256,27.00
171898,257,27.00
172040,255,27.00
172181,256,27.00
172323,256,27.00
172465,256,27.00
172607,255,27.00
172749,256,27.00
172894,256,27.00
173036,256,27.00
173179,255,27.00
173321,256,27.00
173463,255,27.00
173605,255,27.00
173747,256,27.00
173889,256,27.00
174031,256,27.00
174173,256,27.00
174315,255,27.00
174457,256,27.00
174599,256,27.00
174741,256,27.00
174883,256,27.00
175025,255,27.00
175167,256,27.00
175310,255,27.00
175452,255,27.00
175594,255,27.00
175735,256,27.00
175877,255,27.00
176019,256,27.00
176161,256,27.00
176303,256,27.00
176445,256,27.00
176587,256,27.00
176729,255,27.00
176871,256,27.00
177018,256,27.00
177160,256,27.00
177302,256,27.00
177444,256,27.00
177586,256,27.00
177728,255,27.00
177870,256,27.00
178012,256,27.00
178154,256,27.00
178296,255,27.00
178438,256,27.00
178580,256,27.00
178722,256,27.00
178864,255,27.00
179006,256,27.00
179148,256,27.00
179290,255,27.00
179432,256,27.00
179574,255,27.00
179716,257,27.00
179858,255,27.00
180000,256,27.00
180142,256,27.00
180284,256,27.00
180426,257,27.00
180568,256,27.00
180710,255,27.00
180854,256,27.00
180998,256,27.00
181140,256,27.00
181282,256,27.00
181424,256,27.00
181566,256,27.00
181708,256,27.00
181850,256,27.00
181992,256,27.00
182134,256,27.00
182276,256,27.00
182418,256,27.00
182560,255,27.00
182702,256,27.00
182844,256,27.00
182986,256,27.00
183128,256,27.00
183270,256,27.00
183412,255,27.00
183554,256,27.00
183696,256,27.00
183838,256,27.00
183980,255,27.00
184122,256,27.00
184264,255,27.00
184406,256,27.00
184548,255,27.00
184692,255,27.00
184834,256,27.00
184976,256,27.00
185121,255,27.00
185263,256,27.00
185405,255,27.00
185547,256,27.00
185689,256,27.00
185831,256,27.00
185973,256,27.00
186115,256,27.00
186257,256,27.00
186399,256,27.00
186541,256,27.00
186683,256,27.00
186825,256,27.00
186967,256,27.00
187109,256,27.00
187251,256,27.00
187392,256,27.00
187534,256,27.00
187676,256,27.00
187818,255,27.00
187960,256,27.00
188102,256,27.00
188244,256,27.00
188386,256,27.00
188530,256,27.00
188672,256,27.00
188814,255,27.00
188956,256,27.00
189101,256,27.00
189243,256,27.00
189385,256,27.00
189527,257,27.00
189669,257,27.00
189811,255,27.00
189953,255,27.00
190095,255,27.00
190237,256,27.00
190379,256,27.00
190521,255,27.00
190663,255,27.00
190805,255,27.00
190947,255,27.00
191089,256,27.00
191231,256,27.00
191373,256,27.00
191515,256,27.00
191657,256,27.00
191799,256,27.00
191941,255,27.00
192083,256,27.00
192225,256,27.00
192369,256,27.00
192511,256,27.00
192653,256,27.00
192795,255,27.00
192937,256,27.00
193079,256,27.00
193224,256,27.00
193365,256,27.00
193507,256,27.00
193649,255,27.00
193791,256,27.00
193933,256,27.00
194075,256,27.00
194217,256,27.00
194359,256,27.00
194501,255,27.00
194643,255,27.00
194785,255,27.00
194927,256,27.00
195069,256,27.00
195212,256,27.00
195354,256,27.00
195496,256,27.00
195638,256,27.00
195780,256,27.00
195922,256,27.00
196064,256,27.00
196207,256,27.00
196349,255,27.00
196491,255,27.00
196633,256,27.00
196775,256,27.00
196917,256,27.00
197059,256,27.00
197204,256,27.00
197346,256,27.00
197488,256,27.00
197630,256,27.00
197771,255,27.00
197913,256,27.00
198055,256,27.00
198197,256,27.00
198339,255,27.00
198481,256,27.00
198623,255,27.00
198764,256,27.00
198906,256,27.00
199048,256,27.00
199190,256,27.00
199332,256,27.00
199474,256,27.00
199616,256,27.00
199758,256,27.00
199900,256,27.00
200043,256,27.00
200185,257,27.00
200327,256,27.00
200509,257,27.00
200652,256,27.00
200794,256,27.00
200936,256,27.00
201078,255,27.00
201221,255,27.00
201362,256,27.00
201505,256,27.00
201647,256,27.00
201790,255,27.00
201933,256,27.00
202076,256,27.00
202218,255,27.00
202361,257,27.00
202504,257,27.00
202646,256,27.00
202789,256,27.00
202932,257,27.00
203075,257,27.00
203218,257,27.00
203361,257,27.00
203504,256,27.00
203647,256,27.00
203790,256,27.00
203933,256,27.00
204077,256,27.00
204220,256,27.00
204363,261,27.00
204506,262,27.00
3435,256,25.00
3575,256,25.00
3716,256,25.00
3858,256,25.00
4000,255,25.00
4142,256,25.00
4282,256,25.00
4423,256,25.00
4565,255,25.00
4707,256,25.00
4849,256,25.00
4991,256,25.00
5133,255,25.00
5275,255,25.00
5417,256,25.00
5559,257,25.0
5701,255,25.00
5843,256,25.00
5985,255,25.00
6127,256,25.00
6268,256,25.00
6410,256,25.00
6552,255,25.00
6699,255,25.00
6841,256,25.00
6983,256,25.00
7125,256,25.00
7266,256,25.00
7408,256,25.00
7550,256,25.00
7692,256,25.00
7834,256,25.00
7976,255,25.00
8118,255,25.00
8260,256,25.00
8402,256,25.00
8544,256,25.00
8686,256,25.00
8826,256,25.00
8967,256,25.00
9109,256,25.00
9251,256,25.00
9393,256,25.00
9535,255,25.00
9677,256,25.00
9819,256,25.00
9961,256,25.00
10103,255,25.00
10245,256,25.00
10387,256,25.00
10529,257,25.00
10673,256,25.00
10855,256,25.00
10997,255,25.00
11139,255,25.00
11282,256,25.00
11424,256,25.00
11566,255,25.00
11709,257,25.00
11851,256,25.00
11993,256,25.00
12135,256,25.00
12278,255,25.00
12420,256,25.00
12562,256,25.00
12705,256,25.00
12847,256,25.00
12989,256,25.00
13134,257,25.00
13276,256,25.00
13418,256,25.00
13561,256,25.00
13703,257,25.00
13845,256,25.00
13987,256,25.00
14130,257,25.00
14272,256,25.00
14414,256,25.00
14558,256,25.00
14701,262,25.00
14843,260,25.00
14985,261,25.00
15128,260,25.00
15270,261,25.00
15412,260,25.00
15554,260,25.00
15697,261,25.00
15839,261,25.00
15981,260,25.00
16124,260,25.00
16267,261,25.00
16410,260,25.00
16553,261,25.00
16696,260,25.00
16838,260,25.00
16982,260,25.00
17125,260,25.00
17268,261,25.00
17414,261,25.00
17557,261,25.00
17700,261,25.00
17843,260,25.00
17986,260,25.00
18129,261,25.00
18272,260,25.00
18417,260,25.00
18560,261,25.00
18703,261,25.00
18846,261,25.00
18990,261,25.00
19132,260,25.00
19276,261,25.00
19418,260,25.00
19561,261,25.00
19704,260,25.00
19847,262,25.00
19990,261,25.00
20133,261,25.00
20276,261,25.00
20419,260,25.00
20562,261,25.00
20705,260,25.00
20848,260,25.00
20992,260,25.00
21135,260,25.00
21278,261,25.00
21421,261,25.00
21565,261,25.00
21710,260,25.00
21853,261,25.00
21996,260,25.00
22140,261,25.00
22285,259,25.00
22427,260,25.00
22571,260,25.00
22714,260,25.00
22857,260,25.00
23000,260,25.00
23143,261,25.00
23286,260,25.00
23429,261,25.00
23572,260,25.00
23715,260,25.00
23858,261,25.00
24001,261,25.00
24144,262,25.00
24287,260,25.00
24430,261,25.00
24572,259,25.00
24716,261,25.00
24859,261,25.00
25002,261,25.00
25145,259,25.00
25288,260,25.00
25431,260,25.00
25574,260,25.00
25718,260,25.50
25861,261,25.00
26004,260,25.00
26151,261,25.00
26294,261,25.00
26437,260,25.00
26580,260,25.50
26723,261,25.00
26866,262,25.00
27009,261,25.00
27152,261,25.00
27295,260,25.50
27438,261,25.00
27581,260,25.00
27725,261,25.50
27868,260,25.00
28011,261,25.00
28154,261,25.50
28298,261,25.00
28441,260,25.00
28584,260,25.00
28727,261,25.00
28870,261,25.50
29013,260,25.50
29156,260,25.00
29299,260,25.00
29443,262,25.00
29586,262,25.00
29729,260,25.00
29872,260,25.00
30017,260,25.00
30160,260,25.00
30303,260,25.50
30449,261,25.00
30592,261,25.50
30736,261,25.00
30878,260,25.50
31021,260,25.50
31164,260,25.00
31307,260,25.50
31450,261,25.50
31593,261,25.50
31736,260,25.50
31879,261,25.50
32021,261,25.00
32164,261,25.00
32307,260,25.00
32450,261,25.00
32593,260,25.50
32736,261,25.00
32879,260,25.50
33022,261,25.50
33165,261,25.50
33308,260,25.50
33451,262,25.00
33594,261,25.50
33737,260,25.50
33881,260,25.50
34025,260,25.50
34169,260,25.50
34312,261,25.00
34455,260,25.50
34598,261,25.50
34744,260,25.00
34886,261,25.50
35029,260,25.50
35173,259,25.50
35316,260,25.50
35459,261,25.50
35602,260,25.50
35745,262,25.50
35887,261,25.50
36031,260,25.50
36173,261,25.50
36316,260,25.50
36460,260,25.50
36605,261,25.50
36748,261,25.50
36892,260,25.50
37036,260,25.50
37178,261,25.50
37321,260,25.50
37464,260,25.50
37607,260,25.50
37750,261,25.50
37895,260,25.50
38038,261,25.50
38181,261,25.50
38324,262,25.50
38466,261,25.50
38609,261,25.50
38752,261,25.50
38895,261,25.50
39040,261,25.50
39183,260,25.50
39326,261,25.50
39470,261,25.50
39613,261,25.50
39756,260,25.50
39898,262,25.50
40041,260,25.50
40184,261,25.50
40327,260,25.50
40470,260,25.50
40613,259,25.50
40757,261,25.50
40900,260,25.50
41043,261,25.50
41186,261,25.50
41329,261,25.50
41471,260,25.50
41615,261,25.50
41759,261,25.50
41902,260,25.50
42045,261,25.50
42189,261,25.50
42332,261,25.50
42475,259,25.50
42618,259,25.50
42761,261,25.50
42904,261,25.50
43047,261,25.50
43191,261,25.50
43337,261,25.50
43480,261,25.50
43622,260,25.50
43766,260,25.50
43909,261,25.50
44052,260,25.50
44195,261,25.50
44338,261,25.50
44481,261,25.50
44624,261,25.50
44767,260,25.50
44911,261,25.50
45054,260,25.50
45197,260,25.50
45340,260,25.50
45483,260,25.50
45628,260,25.50
45772,260,25.50
45915,259,25.50
46058,262,25.50
46201,261,25.50
46344,260,25.50
46487,261,25.50
46630,260,25.50
46774,261,25.50
46917,260,25.50
47060,261,25.50
47203,262,25.50
47346,259,25.50
47489,261,25.50
47635,260,25.50
47778,260,25.50
47921,260,25.50
48064,260,25.50
48206,261,25.50
48350,260,25.50
48493,260,25.50
48636,261,25.50
48779,260,25.50
48922,260,25.50
49065,260,25.50
49208,261,25.50
49351,261,25.50
49496,261,25.50
49639,261,25.50
49782,261,25.50
49925,261,25.50
50068,261,25.50
50211,261,25.50
50354,261,25.50
50497,260,25.50
50640,261,25.50
50783,260,25.50
50926,260,25.50
51069,261,25.50
51213,260,25.50
51356,260,25.50
51499,261,25.50
51641,261,25.50
51784,261,25.50
51930,261,25.50
52073,260,25.50
52216,261,25.50
52360,261,25.50
52503,261,25.50
52646,261,25.50
52789,261,25.50
52932,260,25.50
53075,261,25.50
53218,260,25.50
53363,260,25.50
53506,261,25.50
53649,260,25.50
53792,260,25.50
53935,260,25.50
54079,260,25.50
54222,262,25.50
54366,260,25.50
54509,260,25.50
54652,260,25.50
54796,262,25.50
54939,261,25.50
55082,261,25.50
55225,260,25.50
55368,261,25.50
55511,260,25.50
55654,261,25.50
55797,261,25.50
55940,260,25.50
56083,261,25.50
56229,260,25.50
56371,261,25.50
56514,261,25.50
56657,262,25.50
56801,260,25.50
56944,260,25.50
57087,260,25.50
57233,261,25.50
57376,261,25.50
57519,260,25.50
57662,260,25.50
57805,260,25.50
57948,261,25.50
58091,260,25.50
58234,261,25.50
58377,261,25.50
58520,260,25.50
58663,260,25.50
58806,261,25.50
58950,261,25.50
59093,260,25.50
59236,260,25.50
59379,259,25.50
59522,260,25.50
59665,261,25.50
59808,261,25.50
59951,261,25.50
60094,261,25.50
60237,261,25.50
60380,260,25.50
60523,260,25.50
60664,261,25.50
60807,261,25.50
60950,261,25.50
61095,261,25.50
61239,261,25.50
61382,261,25.50
61525,259,25.50
61668,260,25.50
61811,260,25.50
61955,262,25.50
62097,261,25.50
62241,260,25.50
62384,261,25.50
62527,260,25.50
62671,260,25.50
62814,261,25.50
62957,260,25.50
63100,261,25.50
63243,261,25.50
63387,261,25.50
63530,260,25.50
63673,259,25.50
63816,261,25.50
63959,260,25.50
64102,262,25.50
64246,261,25.50
64389,260,25.50
64532,260,25.50
64675,261,25.50
64818,260,25.50
64965,261,25.50
65108,261,25.50
65251,261,25.50
65393,259,25.50
65536,260,25.50
65679,260,25.50
65822,261,25.50
65965,261,25.50
